time,input,algorithm,implementation,language,dummy
0.330334,44000,merge_sort,recursive,Python,0
0.330506,44000,merge_sort,recursive,Python,0
0.329078,44000,merge_sort,recursive,Python,0
0.329078,44000,merge_sort,recursive,Python,0
0.329552,44000,merge_sort,recursive,Python,0
0.328752,44000,merge_sort,recursive,Python,0
0.328921,44000,merge_sort,recursive,Python,0
0.330740,44000,merge_sort,recursive,Python,0
0.333823,45000,merge_sort,recursive,Python,0
0.338739,45000,merge_sort,recursive,Python,0
0.338378,45000,merge_sort,recursive,Python,0
0.335186,45000,merge_sort,recursive,Python,0
0.337126,45000,merge_sort,recursive,Python,0
0.337296,45000,merge_sort,recursive,Python,0
0.337154,45000,merge_sort,recursive,Python,0
0.339023,45000,merge_sort,recursive,Python,0
0.337856,45000,merge_sort,recursive,Python,0
0.338819,45000,merge_sort,recursive,Python,0
0.345527,46000,merge_sort,recursive,Python,0
0.345021,46000,merge_sort,recursive,Python,0
0.344764,46000,merge_sort,recursive,Python,0
0.346927,46000,merge_sort,recursive,Python,0
0.347303,46000,merge_sort,recursive,Python,0
0.347136,46000,merge_sort,recursive,Python,0
0.345105,46000,merge_sort,recursive,Python,0
0.345384,46000,merge_sort,recursive,Python,0
0.344483,46000,merge_sort,recursive,Python,0
0.346319,46000,merge_sort,recursive,Python,0
0.353162,47000,merge_sort,recursive,Python,0
0.353684,47000,merge_sort,recursive,Python,0
0.352609,47000,merge_sort,recursive,Python,0
0.354102,47000,merge_sort,recursive,Python,0
0.355806,47000,merge_sort,recursive,Python,0
0.352492,47000,merge_sort,recursive,Python,0
0.354562,47000,merge_sort,recursive,Python,0
0.353966,47000,merge_sort,recursive,Python,0
0.354885,47000,merge_sort,recursive,Python,0
0.353143,47000,merge_sort,recursive,Python,0
0.362185,48000,merge_sort,recursive,Python,0
0.361858,48000,merge_sort,recursive,Python,0
0.360425,48000,merge_sort,recursive,Python,0
0.361933,48000,merge_sort,recursive,Python,0
0.362400,48000,merge_sort,recursive,Python,0
0.359430,48000,merge_sort,recursive,Python,0
0.360510,48000,merge_sort,recursive,Python,0
0.360281,48000,merge_sort,recursive,Python,0
0.361852,48000,merge_sort,recursive,Python,0
0.361743,48000,merge_sort,recursive,Python,0
0.369098,49000,merge_sort,recursive,Python,0
0.369233,49000,merge_sort,recursive,Python,0
0.370838,49000,merge_sort,recursive,Python,0
0.371201,49000,merge_sort,recursive,Python,0
0.368623,49000,merge_sort,recursive,Python,0
0.370164,49000,merge_sort,recursive,Python,0
0.370295,49000,merge_sort,recursive,Python,0
0.369322,49000,merge_sort,recursive,Python,0
0.367455,49000,merge_sort,recursive,Python,0
0.366123,49000,merge_sort,recursive,Python,0
