time,input,algorithm,implementation,language,dummy
0.000020,36000,binary_search,recursive,Python,8252
0.000020,37000,binary_search,recursive,Python,31655
0.000022,37000,binary_search,recursive,Python,29744
0.000021,37000,binary_search,recursive,Python,11987
0.000021,37000,binary_search,recursive,Python,-1
0.000021,37000,binary_search,recursive,Python,-1
0.000022,37000,binary_search,recursive,Python,8947
0.000020,37000,binary_search,recursive,Python,16388
0.000019,37000,binary_search,recursive,Python,-1
0.000020,37000,binary_search,recursive,Python,30455
0.000020,37000,binary_search,recursive,Python,9150
0.000021,38000,binary_search,recursive,Python,8468
0.000022,38000,binary_search,recursive,Python,-1
0.000021,38000,binary_search,recursive,Python,31438
0.000021,38000,binary_search,recursive,Python,-1
0.000022,38000,binary_search,recursive,Python,24044
0.000044,38000,binary_search,recursive,Python,-1
0.000021,38000,binary_search,recursive,Python,-1
0.000020,38000,binary_search,recursive,Python,-1
0.000021,38000,binary_search,recursive,Python,-1
0.000020,38000,binary_search,recursive,Python,5209
0.000020,39000,binary_search,recursive,Python,-1
0.000021,39000,binary_search,recursive,Python,17657
0.000020,39000,binary_search,recursive,Python,9421
0.000022,39000,binary_search,recursive,Python,-1
0.000021,39000,binary_search,recursive,Python,-1
0.000019,39000,binary_search,recursive,Python,17512
0.000020,39000,binary_search,recursive,Python,9019
0.000022,39000,binary_search,recursive,Python,-1
0.000022,39000,binary_search,recursive,Python,-1
0.000021,39000,binary_search,recursive,Python,32610
0.000020,40000,binary_search,recursive,Python,-1
0.000023,40000,binary_search,recursive,Python,13259
0.000022,40000,binary_search,recursive,Python,29660
0.000022,40000,binary_search,recursive,Python,13319
0.000019,40000,binary_search,recursive,Python,34210
0.000022,40000,binary_search,recursive,Python,35988
0.000021,40000,binary_search,recursive,Python,15801
0.000021,40000,binary_search,recursive,Python,33537
0.000022,40000,binary_search,recursive,Python,-1
0.000022,40000,binary_search,recursive,Python,5037
0.000023,41000,binary_search,recursive,Python,-1
0.000021,41000,binary_search,recursive,Python,22403
0.000022,41000,binary_search,recursive,Python,-1
0.000022,41000,binary_search,recursive,Python,-1
0.000020,41000,binary_search,recursive,Python,19119
0.000022,41000,binary_search,recursive,Python,16608
0.000021,41000,binary_search,recursive,Python,1776
0.000021,41000,binary_search,recursive,Python,7981
0.000021,41000,binary_search,recursive,Python,2869
0.000021,41000,binary_search,recursive,Python,-1
0.000022,42000,binary_search,recursive,Python,-1
0.000022,42000,binary_search,recursive,Python,-1
0.000023,42000,binary_search,recursive,Python,8588
0.000022,42000,binary_search,recursive,Python,23766
0.000024,42000,binary_search,recursive,Python,-1
0.000023,42000,binary_search,recursive,Python,36142
0.000023,42000,binary_search,recursive,Python,-1
0.000022,42000,binary_search,recursive,Python,38872
0.000023,42000,binary_search,recursive,Python,-1
0.000023,42000,binary_search,recursive,Python,39079
0.000022,43000,binary_search,recursive,Python,18954
0.000023,43000,binary_search,recursive,Python,-1
0.000022,43000,binary_search,recursive,Python,29688
0.000022,43000,binary_search,recursive,Python,-1
0.000024,43000,binary_search,recursive,Python,2776
0.000022,43000,binary_search,recursive,Python,-1
0.000022,43000,binary_search,recursive,Python,42722
0.000022,43000,binary_search,recursive,Python,-1
0.000022,43000,binary_search,recursive,Python,40610
0.000021,43000,binary_search,recursive,Python,-1
0.000023,44000,binary_search,recursive,Python,41139
0.000022,44000,binary_search,recursive,Python,-1
0.000024,44000,binary_search,recursive,Python,-1
0.000022,44000,binary_search,recursive,Python,-1
0.000022,44000,binary_search,recursive,Python,-1
0.000022,44000,binary_search,recursive,Python,-1
0.000024,44000,binary_search,recursive,Python,40762
0.000023,44000,binary_search,recursive,Python,-1
0.000023,44000,binary_search,recursive,Python,43332
0.000023,44000,binary_search,recursive,Python,-1
0.000022,45000,binary_search,recursive,Python,13260
0.000023,45000,binary_search,recursive,Python,-1
0.000022,45000,binary_search,recursive,Python,42241
0.000021,45000,binary_search,recursive,Python,39154
0.000024,45000,binary_search,recursive,Python,29968
0.000023,45000,binary_search,recursive,Python,5332
0.000021,45000,binary_search,recursive,Python,5953
0.000023,45000,binary_search,recursive,Python,15225
0.000022,45000,binary_search,recursive,Python,14479
0.000030,45000,binary_search,recursive,Python,8834
0.000023,46000,binary_search,recursive,Python,-1
0.000022,46000,binary_search,recursive,Python,23931
0.000022,46000,binary_search,recursive,Python,-1
0.000022,46000,binary_search,recursive,Python,3839
0.000024,46000,binary_search,recursive,Python,34079
0.000024,46000,binary_search,recursive,Python,7320
0.000023,46000,binary_search,recursive,Python,-1
0.000022,46000,binary_search,recursive,Python,37159
0.000023,46000,binary_search,recursive,Python,-1
0.000024,46000,binary_search,recursive,Python,38425
0.000021,47000,binary_search,recursive,Python,19131
0.000021,47000,binary_search,recursive,Python,45762
0.000023,47000,binary_search,recursive,Python,-1
0.000023,47000,binary_search,recursive,Python,-1
0.000022,47000,binary_search,recursive,Python,32158
0.000023,47000,binary_search,recursive,Python,-1
0.000024,47000,binary_search,recursive,Python,37562
0.000022,47000,binary_search,recursive,Python,26245
0.000023,47000,binary_search,recursive,Python,10933
0.000023,47000,binary_search,recursive,Python,-1
0.000023,48000,binary_search,recursive,Python,-1
0.000023,48000,binary_search,recursive,Python,34489
0.000022,48000,binary_search,recursive,Python,15041
0.000023,48000,binary_search,recursive,Python,-1
0.000022,48000,binary_search,recursive,Python,-1
0.000024,48000,binary_search,recursive,Python,23645
0.000022,48000,binary_search,recursive,Python,26002
0.000022,48000,binary_search,recursive,Python,-1
0.000022,48000,binary_search,recursive,Python,-1
0.000022,48000,binary_search,recursive,Python,38113
0.000022,49000,binary_search,recursive,Python,25263
0.000023,49000,binary_search,recursive,Python,-1
0.000024,49000,binary_search,recursive,Python,21511
0.000023,49000,binary_search,recursive,Python,-1
0.000025,49000,binary_search,recursive,Python,-1
0.000023,49000,binary_search,recursive,Python,-1
0.000019,49000,binary_search,recursive,Python,18089
0.000024,49000,binary_search,recursive,Python,-1
0.000023,49000,binary_search,recursive,Python,-1
0.000024,49000,binary_search,recursive,Python,-1
